id,comment_text,split,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disability,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,Z
5493181,"Thanks, ATF.  I see his suggestion as a two-sided coin, one side where any progression and inclusion of women is good and the other as one more way for women to be both separate and still not equal.  

Although racism and sexism in the US are still horrific problems, how much worse would they be today had voting rights not been extended to blacks and women, where all the provisions of the Civil Rights Act had been tempered so fully participatory meant ""advisory,"" where rampant racial discrimination was still legal in employment, educational, housing, etc., policies and practices?  I don't think the examples are extreme.  Discrimination is discrimination, no matter the traditions or rationales used to prop it up.  

I don't get why THEY don't get it.  What keeps them so freaking blind, even when men like this Cardinal obviously have valuable viewpoints on other issues (and even tangentially on this one)?  The obvious just eludes them, and it puzzles as well as infuriates me.",train,2017-06-28 18:57:31.711198+00,53,5492536.0,349562,approved,0,0,0,16,0,0.6,0.0,0.2,0.0,0.4,0.3,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,10,10,0
6115099,"Actually factually we have seen another attack a entire race-White that is.

Refreshing our memory on how we got to today-
------------------------
2017 - Hours before the murders of five police officers in Dallas, Texas, President Obama was again spouting false claims about racism by the police.

2013 - There are very few African American men in this country who haven't had the experience of being followed when they were shopping ...

2009 -  there's a long history in this country of African-Americans and Latinos being stopped by law enforcement disproportionately.
---
-Then there is the Obama's wedding Pastor & mentor-quite the guy, eh?
""No, no, no, not God Bless America. God damn America — that's in the Bible — for killing innocent people. God damn America, for treating our citizens as less than human. God damn America, as long as she tries to act like she is God, and she is supreme. The United States government has failed the vast majority of her citizens of African descent...""",train,2017-10-10 00:07:12.543995+00,102,6113854.0,386753,approved,0,0,0,0,0,0.7,0.2,0.7,0.0,0.5,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.8,0.0,0.7,0.1,0.0,0.0,0.0,0.0,10,10,1
7127099,"What a joke.  I am going to round up some members of the Kalapuya tribe and come protest Wweek's ongoing use of a name appropriated from their ancestors.  The company should pay them back-royalties, and some pain and suffering for having to be reminded of the conquest of their people by the white man every time they pass a street corner and see the wweek box of papers.  This can't stand!

p.s. I wonder how many of these self centered, ""look at me, I'm protesting"" instagram pic posters who are at this ""rally"" gave even one shit about colonialism (as it is used to describe the negative aspects of british expansion, not food) before they got some alert of facebook from their ""activist"" group that a march was going to take place. Many probably still don't know a thing about it.   This is pathetic!",test,2016-03-19 22:24:04.032647+00,6,,51480,approved,0,0,0,5,0,0.8,0.0,0.4,0.0,0.2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,10,1
1078518,The Liberals play to the  lowest common denominator of uneducated Canadians. It's about Liberal votes at all costs. Illegals escape the USA and Junior opens his arms. What a joke of Canadian immigration policies. Muslims want Junior's neck and if not that to hang him if he does not believe in allah. Someone teach junior please.,train,2017-03-04 22:48:39.972516+00,54,,316888,rejected,0,0,0,0,0,0.6,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6,10,0
5276803,"She's right though. No one can spout an ignorant comment like white people and then quickly take offense afterwards. As a white man, I'm ashamed of the complete lack of empathy and understanding. None of the writers who have voiced their opinion so far are fit to tell any other stories than from their own self-indulgent viewpoint.",train,2017-05-19 13:15:24.519270+00,54,5276602.0,335843,approved,0,0,0,1,3,0.8,0.1,0.0,0.0,0.3,0.7,0.1,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
622711,Looks like an example of American mind set. Eat everything now and nature will replace it to ruin all over again. They don't help anyone but themselves. Mental health needs be damned. All the stealing of funds could have built a bigger facility and housing for the poor people who desperately need safe places for mental deseases. Hope everyone of respectable jerks end up in mental institutions and get a birdseye view of their help and management.,train,2016-11-23 18:10:32.417219+00,21,,152678,approved,0,0,0,2,0,0.6,0.1,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,10,10,0
6209842,It's because gays are a special protected class and straight white people aren't.  Is that it?,train,2017-10-24 01:53:40.464201+00,102,6209283.0,392544,approved,0,0,0,2,0,0.6521739130434783,0.0434782608695652,0.0289855072463768,0.0144927536231884,0.6811594202898551,0.2463768115942029,0.0144927536231884,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,69,1
7065560,"There it is... can't prove a damn thing and is simply being a racist pos. What the F does it matter who does what crime. I'll call APD and report anyone anytime so all of you better not speed like an A hole, Tailgate, run with busted light and like and ass drive through my hood looking out of place or give me the slightest inclination you are up to no good cuz I'm a human lie detector and White Black Mexican Asian Polynesian I could care less!! All you law breaking POS are gonna go down sooner or later in my town and even if APD does nothing with my calls as I give them your plates or description, next time you have a run in with them I doubt they'll be letting you off the hook. Simply being an Ahole on the roads has me calling you in cuz you'll likely risk my life or someone else's with your disregard for public safety let alone your children buckled in the back seat. This is a warning I'm looking for all you.",test,2017-08-25 18:14:38.878701+00,21,5839942.0,370264,rejected,0,0,0,0,0,0.5,0.0,0.5,0.5,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.4,0.4,0.0,0.0,0.0,0.0,5,10,1
448249,"Clinton IS nothing but a bigot.    She doesn't give a carp about anyone or any race but herself............You want to talk white privilege and white bigotry...........SHE's IT.   Raised in a rich family in ARKANSAS , never wanting financially, never rubbing shoulders with the rabble like us working people, never rubbing shoulders with Mexicans or blacks only hiring them as servants...........Trump is right,  Clinton is a bigot.",train,2016-08-26 02:53:04.846660+00,21,447744.0,144551,approved,0,0,0,4,0,0.631578947368421,0.0657894736842105,0.0657894736842105,0.0131578947368421,0.4736842105263158,0.5526315789473685,0.0131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,4,76,1
5094212,Against her religion for dog saliva to come in contact with her skin? One more black mark against Islam in my book.,train,2017-04-05 02:08:36.053472+00,21,,324099,approved,0,0,0,1,3,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0
6155352,"He is the quintessential muslim male, he rules the roost and she is just the baggage who obeys his every word. I suppose we never will but it would be most interesting to get her side of the story. Finally why is it that the media are fawning over this piece of trash who is obviously very sympathetic to the cause of Islam.",train,2017-10-16 13:03:59.336140+00,54,,389363,rejected,0,0,0,0,0,0.7,0.1,0.3,0.0,0.3,0.4,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6,10,0
5193081,He's black dude. Minimum of 6 years.,train,2017-04-29 01:37:19.387121+00,21,5192436.0,330482,approved,0,1,3,0,0,0.6,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0
5795610,Unfortunately only  gross anti white blogs are left uncensored. Any view that supports  racial un-equalness with facts is censored away.,train,2017-08-18 17:14:47.154529+00,55,5794927.0,367921,approved,0,0,0,1,0,0.6,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
6113834,These Black activists should study their history and read up on the Underground Railroad. Maybe then they'd feel like they deserve to pay Canada a tribute not the other way around.,train,2017-10-09 20:16:35.930675+00,54,6113508.0,387092,rejected,0,0,0,0,0,0.5428571428571428,0.0142857142857142,0.0,0.0,0.5285714285714286,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,70,0
7042945,"You accept as a President it's OK for Trump to lower himself to even lower levels. Below is how much Trump shows his respect.
.
""You know, it doesn't really matter what [they] write as long as you've got a young and beautiful piece of ass.""
.
“Why do people think it’s egotistical of you to say you could’ve gotten with Lady Di?” Stern asked him. “You could’ve gotten her, right? You could’ve nailed her.”
“I think I could have,” Trump said.
.
""you could see there was blood coming out of her eyes, blood coming out of her wherever"" (NOSE). 
.
 ""You've called women fat pigs, dogs, slobs, and disgusting animals. 
.
""A person who's flat-chested is very hard to be a 10, OK?""
.
Trump: I did try and f... her. She was married.

I moved on her like a bitch. But I couldn’t get there. And she was married. Then all of a sudden I see her, she’s now got the big phony tits and everything. She’s totally changed her look.
.
There is sooooooooo much more. 
.
Saint Trump!",test,2017-06-29 17:59:13.251876+00,66,5497928.0,349963,approved,0,0,0,1,0,0.5540540540540541,0.1081081081081081,0.5,0.4459459459459459,0.1351351351351351,0.527027027027027,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9,74,0
477052,"Again, Trump's in a real pickle. He needs the 'alt right', the David Dukes and sundry right-wing kooks to win. But his constant dog whistles to white supremacists alienate normal Americans.

Deplorables: Can't win with 'em. Can't win without 'em.",train,2016-09-16 15:59:37.623133+00,21,,146120,approved,0,0,0,35,0,0.6,0.0,0.1,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5772884,"Three days ago, Gorka, Trump's house Nazi, was on Breitbart aggressively attempting to minimize the problem of white supremacists.


Breitbart Spin On Charlottesville: Why Are Liberals So Mean To Trump?",train,2017-08-15 16:58:02.871427+00,21,,366773,approved,0,0,1,3,0,0.5,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
5532028,White domestic terrorists. Just sayin'..,train,2017-07-05 15:28:36.365438+00,102,,351612,approved,0,0,0,0,0,0.6891891891891891,0.054054054054054,0.0,0.0,0.6756756756756757,0.527027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,74,1
5874006,"Antifa is everything the left accused the Tea Party of.  Black-hooded hoods learning for ISIS, too bad they don't show up in Alaska where we don't put up with that crap.",train,2017-08-31 16:05:56.709997+00,21,,372550,approved,1,0,0,5,0,0.8875,0.025,0.7625,0.0,0.1875,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,80,0
5879385,"last time I looked the charter applied to the forces, unless your friend Justin changed it
-
Justin is into Diversity not white males unless they are gay and march in Pride Parades",train,2017-09-01 14:56:51.470461+00,54,5874743.0,372698,rejected,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
5818505,"Icon:  thanks for the response.  Like you, I'm very worried about the future of our nation.  The white supremacists/white nationalists have been ""unleashed"" and are expanding their numbers and escalating their violence.  We will see what the Mueller investigation establishes in relation to the election and actions by Trump and his minions.  I fear the racists feel justified by the comments of Mr. Trump which equate racism with opposition to racism on the ""moral scale.""  We've seen that on this very site. my best regards, Gary Crum",train,2017-08-22 15:16:22.690811+00,13,5816729.0,368963,approved,1,0,0,1,0,0.5,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
7179164,"USA hasnt won a war since 1945 but they showed up late and let our people shed the blood. Their Military is not that great compared to other great nations of the past.
Poor hispanics, poor white people from the trailer parks and blacks from the inner city do all the fighting. Bankers, wall street crowd stay home make money and cheer them on.
What an interesting system they have created. More data is needed.................",test,2017-08-12 14:38:12.104006+00,54,,365618,rejected,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,10,1
5787028,"Am I still asleep or did Steve Bannon actually say all this? I may have to re-think my opinion of him. He's dead on, of course, about there being no military solution to North Korea AND that white nationalists are a bunch of clowns.",train,2017-08-17 14:13:43.355961+00,54,,367446,rejected,0,0,0,0,0,0.9,0.0,0.0,0.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1
4982849,"GC:  Sorry, you are just running scared.  The Professional Plaintiffs like linda hamilton,  have you living in FEAR.   I have rentals and I have a NO policy on dogs, cats, lizards, snakes, chickens,  whatever.   I have had people provide a side insurance policy covering any damages from animals and this works fine.   Also, a NO policy on Homosexuals,  Cigarette smokers,  POT HEADS, DRUGGIES, Lesbians, she/he's, he/she's, Trans-mutilated, poor credit, criminal record.  I only rent to MARRIED heterosexual BLACK, WHITE, MEXICAN, people of other colors,  Elderly, who qualify.  I have never been sued and I rarely have a vacancy.",train,2017-03-09 20:23:13.520466+00,13,4982585.0,317913,approved,0,0,0,0,1,0.6,0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.2,0.2,0.0,0.5,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,10,10,1
5686604,"He is a bigger idiot than I realized. 
First, he does NOT have the power to influence North Korea OR China by himself.
Secondly, he KNOWS that he does not, but he wants to come off as being tough.
Lastly, if Trump has realized that China is not our friends esp. on this issue, then how is it that Gardner is soo dumb that he does not realize this?
Or does he know it and hopes that many Coloradoan are that dump and will not realize it? Hopefully that is NOT the case.",train,2017-07-30 18:36:28.145288+00,102,,360515,approved,0,0,0,1,0,0.8448275862068965,0.0344827586206896,0.2413793103448276,0.0,0.0344827586206896,0.8448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10,58,0
6303381,"It is just the opposite.  So called ""white people"" by the moron from the Washington Post keep quiet.",train,2017-11-06 21:17:37.341513+00,105,,397682,rejected,0,0,0,0,0,0.8142857142857142,0.0428571428571428,0.1571428571428571,0.0142857142857142,0.4285714285714285,0.7857142857142857,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,1
6245075,"Isn't it amazing how our attitude regarding drug addicts differs when the vast majority of the victims are white?  Gotta love America, right?",train,2017-10-29 11:48:22.779788+00,102,,394660,rejected,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
591736,"Hey Diane Dietz - why did you not include this video of tolerant  black Hillary supporters beating, robbing and stealing the car of a white Trump voter????????????

http://www.dailywire.com/news/10664/video-trump-voter-dragged-his-car-and-beaten-gang-chase-stephens",train,2016-11-11 02:18:01.745206+00,13,,151311,approved,0,0,0,8,0,0.5,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,1
6131373,"Of course we need something in return!!! We CANNOT keep giving out amnesty every few years. The entire 3rd world wants to come here to benefit from our status as a 1st world country........the welfare, the free education, the easy jobs etc etc etc!!! And while the corrupt career  politicians don't care, WE THE TAXPAYERS care deeply, as our taxes keep rising and OUR children are being shortchanged!! I DETEST the thought that I can't help MY kids.....or OUR AMERICAN kids.....because our money is going toward supporting ILLEGAL ALIEN MEXICANS,!!! And NONE OF THEM ARE SPECIAL,!!! Just 900 DACAs are in the military. 78% of DACAs have never been to college and 73% of DACAs live in poverty areas, because they barely make minimum wages.

Just 22% of DACAs are in college.....AND THIS INCLUDES THOSE IN COMMUNITY COLLEGES,!!! You don't even have to finish community college....you just need to stay enrolled, taking 1 class a year. DEPORT THEM ALL AND THE HECK WITH THEM.",train,2017-10-12 10:25:25.273334+00,105,,388097,approved,0,0,0,0,0,0.6,0.0,0.1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,6,10,0
452610,"Having grown up and educated in West Virginia, I know white trash dog whistles.  The Donald knows them all.  Obama brought out the racism in my kin too.  Being ""PC"" is considered a four letter word in this backward part of the country, math just ain't a strong suit.  Education is and was shunned while Deer Hunting for Jesus is considered in. 
http://www.theonion.com/article/diehard-trump-voters-confirm-rest-nation-should-st-53585
I've given up.",train,2016-08-29 17:31:35.038235+00,21,,144778,approved,0,0,0,3,0,0.7,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1
956813,"hablar claro doesn't mean ""i speak clear""   means ""i know the truth""  -  i replied ""we don't know the truth.""
 you sure say some really ugly things.  and you sure do hate black people. my birth father hated black people - he was very insecure and hated everyone that wasn't just like him...",train,2017-02-06 16:50:05.208394+00,13,956009.0,166109,approved,0,0,0,0,1,0.6,0.0,0.1,0.0,0.6,0.3,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0
5837543,"This is a bullshit story, fully your usual politicianese. Any help Chinese business interests bring in, take more than 4 times out. China helps Chinese, not Africa. Google it!",train,2017-08-25 11:25:52.705868+00,100,,370477,approved,0,0,0,0,0,0.8,0.1125,0.6875,0.0,0.175,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,10,80,0
5494170,What am I missing here? The Chinese government going after Falun Gong ain't no difference than the US government building a Mexican wall and keeping out Muslims.  It's all a gong show seems to me.,train,2017-06-28 21:30:55.600140+00,54,,349628,approved,0,0,0,2,0,0.7,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,10,10,0
5099706,"Having worked all around the world, I would have to say Canada is at the lower end of places where racism is a factor. It exists but it is not a barrier to success or a factor that stops people from doing things. 

I have encountered far worse racism in China, India, the Middle East: it still holds that black people are viewed as being at the bottom of the race pile in most places in the world but will get the fairest shake in life in advanced Western states. 

Canada would be better off taking a more holistic view to racism and seeing it as part and parcel of many cultures, and to stop fixating on white European cultures and people. They are often the least racist you will encounter.",train,2017-04-06 08:15:18.572720+00,54,,324773,rejected,0,0,0,2,0,0.5,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
5959997,"You used the word ""enemy,"" didn't come from me. Trump smears himself with his words, and his erratic behaviors. His administration is obviously in chaos, and the State Department is filled with rank amateurs during dangerous times. 

And knock off the white ""victim"" smears; I'm white and realize I don't have endure the racism experienced by people of color by white supremacists.

The rest of your comment is pure ignorance, nothing more than extremists talking points, and not deserving of a reply IMO.",train,2017-09-15 17:56:18.235684+00,102,5958399.0,378126,approved,0,0,0,0,1,0.5,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1
7114582,"What a load of crap! It astounds me that someone of this author's stature would go by the word of people who write for the NYT, that is known for peddling Putin bashing fake news. If Putin was such a tyrant and a strong arm dictator why would his ratings be the highest of ANY statesman currently AND is widely popular with his fellow compatriots?
Also, the Crimea wasn't ""annexed"" but was legally taken back through an internatinally recognised referendum where 95% of the population voted to be incorporated back into the Russian Federatoon. If this author had done her research properly she would have known this and  discovered other real facts of the Russian Leader.  She selectively picks negative moments about Putin from the Oliver Stone interviews for the purposes of this article to fit her story in comparison to JZ the idiot. Had she done her homework properly she would also have learnt, thanks to Putin, that European and Asian countries are joining the SCO to improve trade relations.",test,2017-06-30 16:33:58.306785+00,100,,350147,approved,0,0,0,2,0,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0
6222050,"""I would like to attend a gay, white supremacist wedding, just out of curiosity.""

So..you think it's impossible for a homosexual to be racist? You don't get out much..do you?
The Little Guy",train,2017-10-25 19:18:46.497083+00,102,6221671.0,392544,approved,0,0,0,1,0,0.5131578947368421,0.0657894736842105,0.0,0.0263157894736842,0.5,0.3552631578947368,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,76,1
7086337,">>>[Trump] Kim Jong Un of North Korea, who is obviously a madman
>>> Kim responded by saying Trump was “deranged.”

How could two imbeciles be so right?",test,2017-09-23 20:24:41.989246+00,55,,381209,approved,2,0,0,2,0,0.7125,0.05,0.1,0.0,0.05,0.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6,80,0
975137,"Who is the most tiresome, loathsome and disreputable, Renzetti or Warren?

Renzetti launches into a lament for women's repressed rights because a notoriously dishonest, showboating, pathologically ambitious and utterly reprehensible US senator who happens to be a woman was shut down in the senate for violating the senate rules.

Warren lied about her native american heritage to get preferential access to Harvard, became a Harvard law professor, and is arguable the most truth challenged lefty loon in the US senate. In order to elevate her profile for a run at the 2020 Democratic presidential nomination she reads an opinion from 36 years ago by MLK's widow accusing Sessions of racism although nothing in the 36 years since justifies this libel and though Sessions has been lionized by numerous blacks who were his staff and friends.

3 of 4 premiers of Canada's largest provinces are women, so are 50% of the Liberal cabinet ministers.  

Give it a rest Ms. Renzetti. 

Warren is even worse..",train,2017-02-10 01:06:40.790926+00,54,,167257,rejected,0,1,1,3,0,0.7,0.0,0.0,0.0,0.1,0.6,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10,10,0
432591,"What if a White guy says "" this nig&%rs a trip"" ? Would the reaction be the same? I dont even spell the racial slur out and I bet people are offended. Why is the racial slur ""crac$#r"" any different?",train,2016-08-15 17:16:55.761742+00,21,432406.0,143754,approved,0,0,0,9,0,0.5,0.0,0.2,0.0,0.4,0.2,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1
5231664,"Had to toss in your racist viewpoint by saying ""white people,"" thou hypocrite.",train,2017-05-08 23:21:00.573410+00,21,5229390.0,332720,rejected,0,0,0,0,0,0.8142857142857142,0.0142857142857142,0.0285714285714285,0.0,0.4571428571428571,0.7571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,1
5510519,"You are aware that there were shipping lanes and trade for as long as there has been civilization.... Hemp is Cannabis, ignorant ones. Hemp ran this whole world as rope, sails, feedstock, etc. The govt actually asked farmers to grow hemp for the war effort. Ask anyone from Kansas. Hemp can still be found in ditches.

https://www.google.com/url?sa=t&source=web&rct=j&url=https://en.m.wikipedia.org/wiki/Hemp_for_Victory&ved=0ahUKEwjjqsbzvejUAhXFLmMKHQzgD2sQFgg-MAo&usg=AFQjCNGXCEtAoF8_R39v6yfzD01oVwUsIQ

Henry Anslinger, Boyd you should remember him. He is the one who ran propaganda against you guessed it! Mexicans and Blacks. Wow we are still using them as scapegoats, huh?! Imagine that.",train,2017-07-01 16:18:33.365762+00,21,5509949.0,350491,approved,0,0,0,1,1,0.6,0.1,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6,10,0
